spkid,ma,full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
2418094,109.7915906474614,"418094 (2007 WV4)",1.485486079049261,.4407056229101871,38.34077372292611,249.9155119055612,297.621290332015,.8308240112574451,2.140148146841077,1.8105523299414,2592,1,107,,,19.3
2418135,169.0470395850846,"418135 (2008 AG33)",1.460719674697376,.3373446731836546,16.00029529894762,38.35317973538189,155.6045516295784,.9679536734236555,1.953485675971097,1.76546259517623,4298,0,68,,,19.6
2418233,126.3793967858696,"418233 (2008 DV)",1.730517541402198,.4514219056514803,31.30947700106944,309.0061684884305,258.4944340675459,.9493240150991032,2.511711067705293,2.27652388423842,2785,0,189,,,18.3
2418416,161.2914141158568,"418416 (2008 LV16)",2.091592444917939,.6245421623599628,4.691487874102452,236.8472106518818,121.5333338115631,.785304776593128,3.397880113242751,3.02498899432938,2411,0,278,,,20.3
2418849,117.2706896393407,"418849 (2008 WM64)",1.005136470640142,.1069769874638672,33.52378418597155,91.48243784884021,256.6666599182155,.8976099990209956,1.112662942259288,1.00773362354612,2580,0,105,,,20.6
2418896,202.8223270694124,"418896 (2009 AK15)",1.310649441568098,.4291182100454179,13.82979459714983,186.8483198222329,6.410832508615514,.7482258992053693,1.873072983930827,1.50050698851122,2474,0,89,,,19.4
2418900,99.69023784542701,"418900 (2009 BE2)",1.559344152542234,.3532971708409398,23.43200249692505,93.11785671912638,138.2185732866412,1.0084322750817,2.110256030002768,1.94724755100315,2193,1,75,,,19.2
2419472,120.3802032713822,"419472 (2010 DW1)",1.225002104537789,.2001830404457558,23.76798380867205,157.1428087648903,9.607293151958004,.9797774586989646,1.470226750376613,1.35585564774704,4375,0,220,,,19.9
2419624,304.4086617761775,"419624 (2010 SO16)",1.00237484875518,.07535140022100768,14.522255969733,40.42005192095374,108.8040607886551,.926844500355156,1.077905197155203,1.00358334116865,1928,0,221,,,20.5
2419880,99.97409002927178,"419880 (2011 AH37)",2.545121507513827,.6716795618813418,9.653468761636415,102.1062879614277,322.3724216784935,.8356154084121596,4.254627606615495,4.06042023792218,1512,0,127,,,19.7
2419922,131.8317359000146,"419922 (2011 BJ24)",2.409363427240967,.6385267929356389,8.060135061760302,191.0593361553132,188.7654548243271,.8709203250283728,3.94780652945356,3.73991449257165,1724,0,220,,,17.7
2420048,113.6892543477846,"420048 (2011 DL19)",1.609162722435716,.4121859178767451,28.19981329465743,274.1648220024057,293.7218639860229,.9458885086755086,2.272436936195924,2.04130616460096,1669,0,306,,,18.8
2420210,318.3529849305867,"420210 (2011 HF)",1.283743275840597,.2349666749980601,10.62165379244865,204.918588431459,149.6074581076724,.9821063867652144,1.58538016491598,1.45453935053297,1368,0,167,,,20.4
2420262,154.2227452705996,"420262 (2011 KD11)",1.586977080545369,.4226365524562498,17.1273998048387,257.61112931,253.2964320522825,.9162625583965901,2.257691602694149,1.99923655576737,1490,0,106,,,20.1
2420286,189.4857729573232,"420286 (2011 RZ)",2.131741473692161,.5327875994839055,36.58481266895139,332.1113932543689,278.3925641125941,.9959760512034316,3.267506896180891,3.1125046160092,1167,0,128,,,18.6
2420591,227.728570042054,"420591 (2012 HF31)",1.553545495747633,.442764014462749,9.105061684466692,325.8438454566767,30.28782522849212,.8656914553998896,2.241399536095377,1.93639595371846,1002,1,69,,,19.4
2422638,202.8414477511021,"422638 (1994 CB)",1.149415868310442,.145104624243498,18.25615775641793,310.6615656097348,288.5238471913242,.9826303106397415,1.316201425981143,1.23232138495647,7842,0,167,,,21.2
2422699,134.8496841383268,"422699 (2000 PD3)",1.998160205632596,.5930875657051835,7.690554846407952,298.9138413866924,109.8896165167924,.8130762333849908,3.183244177880201,2.8245785748512,5341,0,221,,,18.3
2422787,140.149399671829,"422787 (2001 WS1)",2.602718741029861,.6133268242099155,13.28742376383525,1.447109461230902,4.635292129043636,1.006401521282387,4.199035960777335,4.19903080898109,6443,0,176,,,16.7
2423022,75.71692340820253,"423022 (2003 TJ2)",1.318095758117411,.4741416556255043,17.44688899600672,341.4980972669358,298.9751648660713,.6931316530906677,1.943059863144155,1.51331259226129,4117,0,118,,,18.9
2423100,55.63537099324137,"423100 (2004 BX1)",2.411874991713876,.8376498501010597,19.46086592847452,92.80171192540382,168.815234608489,.391568266442253,4.432181716985498,3.74576384911213,4287,0,80,,,18.4
2423709,130.2826109119035,"423709 (2006 BQ6)",1.471755755718939,.4046888074335858,12.99679773943904,307.6765866316936,304.7362819874103,.8761526741035257,2.067358837334352,1.78550806679001,3584,0,569,2,0,19.7
2424392,219.3269084271451,"424392 (2007 YJ)",1.103825277335914,.2799592925906324,3.305833896383717,29.13539750787846,198.9732887354166,.7947991335492931,1.412851421122536,1.15973484197056,2869,0,76,,,21.9
2424482,85.04675005766815,"424482 (2008 DG5)",1.255759827683968,.2427327384834783,5.706426322936587,244.0567313086198,59.6502094157234,.9509458058326973,1.560573849535238,1.40723970698088,5134,0,140,,,19.6
2426071,199.9405371737164,"426071 (2012 CD29)",1.025385474955667,.6486142596402931,19.28959211889703,144.7447655681094,152.4038308315666,.3603058342713867,1.690465115639947,1.03833846828712,1460,1,271,,,20.0
2428209,121.6423473517619,"428209 (2006 VC)",1.941622948760783,.4918753453505511,12.25571983395808,87.59650628180133,19.17503427976917,.9865864902985176,2.896659407223049,2.70554989154363,3089,0,189,,,20.0
2428223,48.60913390601347,"428223 (2006 WW)",2.67965417817301,.8677844587060368,32.73892797364826,88.22495774300077,197.9100326593526,.3542919276477746,5.005016428698245,4.38658275704133,3344,0,218,,,16.1
2428694,210.3508323595586,"428694 (2008 OS9)",1.601486305654406,.6480606886607556,19.12417481088201,133.549993277274,288.1927845701335,.5636259875312424,2.63934662377757,2.02671670106633,2452,0,539,,,19.4
2429094,190.1548223567774,"429094 (2009 SG2)",1.120883831359247,.1701300495206145,25.97939327212702,9.096731240896885,252.9541732883252,.9301878096232424,1.311579853095252,1.18672231561618,2242,0,159,,,20.1
2429389,345.0212544788886,"429389 (2010 PR10)",1.198169513896414,.17598111738644,9.163423226446096,334.4956685463241,65.22958969277482,.9873143040225556,1.409024723770273,1.31155226002002,1688,0,184,,,21.6
2429584,97.40725801119261,"429584 (2011 EU29)",2.498853761091935,.7000543637949902,2.576206690071772,177.263449711998,251.1708220801364,.749520281154002,4.248187241029869,3.95020344703193,1477,0,257,,,19.9
2429736,25.56637305897851,"429736 (2011 MB2)",1.044047757351144,.4155280730241204,12.60897555169995,64.77933258599775,321.116430189537,.6102166045938688,1.47787891010842,1.06681410595143,5843,0,78,,,20.3
2430440,40.16647214661319,"430440 (2000 OH)",2.421868944496515,.5914022934558062,18.67006262967002,283.7919423786057,355.3973285481727,.9895700962718834,3.854167792721147,3.76906962143806,5618,0,298,,,17.5
2430544,108.9934829587352,"430544 (2002 GM2)",2.197783259839697,.8082479863456896,3.354812635106001,339.713790690914,83.98931448444434,.4214293656499963,3.974137154029397,3.25825817760786,4769,0,137,,,18.6
2430804,37.3337914828086,"430804 (2005 AD13)",1.94867054508308,.7554004071272916,12.39113325140423,103.3772053897846,262.9342531234464,.47664402197036,3.4206970681958,2.7202939351883,4053,0,536,,,17.9
2431698,56.51283844513128,"431698 (2008 ES)",2.296316414384127,.7566444511686538,9.110585515841196,134.282845710838,164.7175984924793,.5588213413128784,4.033811487455377,3.47981212954978,5378,0,195,,,18.3
2431760,111.2322800965502,"431760 (2008 HE)",2.26347717864875,.9499774935480813,9.781592352642043,215.2691561806181,185.3637791247607,.113224801772728,4.413729555524773,3.40543333111762,2560,0,208,,,18.1
2432509,217.1920906518815,"432509 (2010 FF7)",1.404902901236488,.8280131820423541,16.16524185358873,61.08333860359156,342.459167555922,.2416247795231284,2.568181022949847,1.66524319003174,1850,0,78,,,19.5
2433303,21.34896340309955,"433303 (2013 NX)",1.032253027868782,.1697594223196073,6.321735423611759,112.6624497349607,312.4984264276166,.8570183501701121,1.207487705567452,1.0487873741164,973,2,161,,,22.1
2433939,126.0004967417875,"433939 (1995 DW1)",1.040197390828711,.4370235228907702,15.06345738137833,348.8389657497383,327.0253176422767,.5856066625869607,1.494788119070462,1.06091805980455,7276,0,70,,,21.2
2433953,146.5508460918779,"433953 (1997 XR2)",1.076764534167398,.2012239244115065,7.173041337200138,250.7845972259776,84.68438014357878,.8600937489351066,1.29343531939969,1.1173502130406,6707,0,257,,,20.9
2434096,116.8762307526909,"434096 (2002 GO5)",1.896529450144836,.7668358881365985,13.8038412492322,22.99573951480393,64.95278135914995,.4422026048658057,3.350856295423865,2.61184613437439,4777,0,227,,,18.0
2434188,98.02143399335374,"434188 (2003 AD23)",1.645395871957142,.7629838768510663,23.36990903640322,101.6810234253672,241.4722487632446,.3899853506165413,2.900806393297743,2.11063826451503,4513,0,85,,,18.8
2434196,344.7624344276071,"434196 (2003 HG2)",1.062282201897127,.134561351378139,19.77824573372904,214.2664656758203,225.3443352660647,.9193400732649049,1.20522433052935,1.09488387557427,4407,0,178,,,21.3
2434344,301.8548830395476,"434344 (2004 RV10)",1.377123177397162,.2855719146133404,36.86879375612062,161.5599953182744,272.4188038360606,.9838554749694476,1.770390879824876,1.61609684994499,3908,1,71,,,19.7
2434500,130.3959199992802,"434500 (2005 SB71)",1.263417049999124,.2572476124226868,13.2089868938694,200.618391484788,100.423355681907,.9384060303927347,1.588428069605512,1.420130655777,3744,0,151,,,21.2
2434632,151.9984380011604,"434632 (2005 WE)",1.151228072067029,.2514832712699031,12.365770414672,289.9600078689451,22.61892172117919,.861713470525869,1.44074267360819,1.2352369060221,3736,0,166,,,19.8
2434633,104.3656895556258,"434633 (2005 WB1)",1.263858383408058,.3554733651411081,22.88152655892105,61.44758851348068,265.6862391576628,.8145903907961949,1.713126376019921,1.42087483502566,3625,0,109,,,20.9
2434677,167.0793213653049,"434677 (2006 BZ7)",1.489938005725482,.3663337936770562,68.4187372604802,262.961678086442,188.7502317427719,.9441233637444386,2.035752647706525,1.81869762578541,3314,0,102,,,17.5
2434734,157.6657325203659,"434734 (2006 FX)",1.495065289537509,.4383030880884918,24.63115671430836,181.2207068047919,299.4534477970599,.8397735562393038,2.150357022835714,1.8280936510374,3523,0,142,,,20.0
2434740,340.0259594594786,"434740 (2006 GZ)",1.527453135914862,.3799430752963819,12.48576610330648,25.62219598817422,292.4666633435005,.9471078940842668,2.107798377745457,1.8878176576432,3281,1,121,,,19.5
2434786,218.3678075958481,"434786 (2006 PW)",1.381245140822147,.6516292979139069,35.88674548042932,132.9728122523233,325.1000207460808,.4811853394612159,2.281304942183078,1.62335815504431,4777,0,90,,,18.1
2435159,9.61839568248484,"435159 (2007 LQ19)",2.60383779699661,.6299607194595707,17.06737284275198,110.8710344432297,207.6455743010932,.9635222650446021,4.244153328948618,4.20173920124254,2901,0,179,,,17.1
2435441,103.0437398025491,"435441 (2008 DJ5)",1.253972511108719,.4180652142598558,8.069178551432987,358.9201933275518,326.7400699828458,.7297302245760828,1.778214797641355,1.40423640058735,4004,0,127,,,20.0
2435548,171.5213238007823,"435548 (2008 QT3)",2.012219194528551,.5276982658470944,7.228931555679249,272.0369129060589,160.6916510614421,.9503746150715974,3.074063773985505,2.85444141155199,2451,0,590,,,18.8
2436037,166.6603750576968,"436037 (2009 NJ)",1.87022939047448,.6589924374553469,8.184533662089061,254.5375896121836,132.6322727442559,.637762365845075,3.102696415103886,2.55770538990973,2098,0,285,,,18.6
2436325,83.76431740502625,"436325 (2010 GR7)",1.830799762810393,.8462382040925057,24.23001261274381,157.6440834164524,191.8792271317324,.2815070594767406,3.380092466144045,2.47724792608731,3679,0,129,,,18.4
2436329,56.32888625582959,"436329 (2010 GX62)",2.953063004506775,.7046253888638109,21.65751145616645,207.915550313262,316.0985291969095,.8722598366168549,5.033866172396695,5.07478060704709,1983,0,169,,,20.1
2436568,132.2874376378289,"436568 (2011 HB53)",2.359215075336057,.7058996116901214,30.09062243441942,83.78854413531489,350.9819358195722,.6938460697628538,4.02458408090926,3.62376064635547,4059,0,61,,,17.4
2436724,85.32011653394991,"436724 (2011 UW158)",1.620226524925236,.3763193973751719,4.572562653030668,286.0184482718448,8.759777602482394,1.010503855454102,2.22994919439637,2.06239481866295,1477,0,929,8,0,19.9
2436761,114.7987438356234,"436761 (2012 DN)",2.236828905862918,.5918250052506947,19.95962532075215,143.409864537156,247.1984936893781,.9130176269056908,3.560640184820144,3.34547163337937,1157,1,86,,,18.1
2436763,166.9302766873325,"436763 (2012 FN52)",1.979943750945413,.6639638361755457,22.56633908672287,93.17473356546093,350.2335620691824,.6653327026558975,3.294554799234929,2.78604085583736,1143,1,114,,,18.2
2436774,292.4739699606383,"436774 (2012 KY3)",1.232112236428295,.4863206772733922,21.3946609017484,21.57988791631139,87.26180752425036,.6329105791316525,1.831313893724937,1.36767720397195,1091,0,134,1,1,18.4
2436775,108.3387799338181,"436775 (2012 LC1)",2.010703457593896,.7632641854555956,34.43849891162362,53.87194390866128,52.35125288779864,.4760055208407412,3.545401394347051,2.85121678715403,1119,0,490,0,1,16.5
2437316,119.2886196299741,"437316 (2013 OS3)",1.829101733821707,.4677621205987078,29.91382029404076,297.6676455243197,224.5931527534835,.9735172280184922,2.684686239624922,2.47380233085157,637,1,117,,,18.5
2437846,107.1681121726894,"437846 (1999 RJ27)",1.479013236915159,.3523702713304855,25.781620026797,170.3113527726138,64.34161678189855,.9578529413219848,2.000173532508333,1.79873130674342,5764,0,80,,,19.5
2437905,97.3581477398874,"437905 (2001 XU30)",2.192446999363253,.6675419741619186,8.91346395471454,72.49762017170954,106.547570946678,.7288966011629325,3.655997397563574,3.24639871236634,4930,0,179,,,19.8
2437965,59.61784751227883,"437965 (2003 AL73)",2.543640299511848,.6938509832705962,9.632793089800622,217.3897468862731,336.3490879359992,.7787329766088382,4.308547622414857,4.05687613297961,4596,0,102,,,19.4
2437994,7.014973969436865,"437994 (2003 UL12)",3.291384074005297,.7006478872638158,19.73783676582888,193.15792646,274.8458408326153,.985282776379715,5.597485371630879,5.97139839896471,6570,0,406,,,17.3
2438017,311.2340145401436,"438017 (2003 YO3)",1.44958442676539,.3660011515468243,24.60806023496501,291.4124961834942,168.7165303534547,.9190348573049142,1.980133996225866,1.74531360544552,4235,0,106,,,18.7
2438105,42.47858350277928,"438105 (2005 GO22)",1.91372195953615,.8239459328751915,1.585583185867637,62.02993478945616,18.7372865095234,.3369185343223975,3.490525384749903,2.64744205105326,3780,0,272,1,0,18.7
2438107,116.7717259922916,"438107 (2005 GY110)",1.848389377062873,.6864325466087597,12.64311414324776,294.6738022139202,169.0905895688227,.579594749841026,3.11718400428472,2.51303419511768,3709,0,93,,,18.2
2438116,86.50437622248249,"438116 (2005 NX44)",2.214878757260946,.9074689497921313,36.68109455964338,309.0065952044167,215.0270415252998,.2049450574924544,4.224812457029437,3.29634864185787,3724,0,153,,,17.4
2438661,19.65735814571994,"438661 (2008 EP6)",1.209627039521254,.2932481280638846,17.7276845375136,303.2977891319056,130.3905469623,.854906174526188,1.564347904516321,1.33040978906002,2970,0,113,,,19.4
2438908,121.1538505307731,"438908 (2009 XO)",1.854763599208882,.5418384435838569,.3542914136020345,27.83913427743078,140.4812736839718,.8497813773975486,2.859745821020215,2.5260447982988,2012,0,326,,,20.5
2438955,114.4044670338485,"438955 (2010 LN14)",1.154941272700518,.4747803126722779,1.49119439337999,342.8971553070235,33.35846762219092,.6065978941296473,1.703284651271388,1.24121796975102,2135,0,130,,,21.1
2438990,223.7902138998899,"438990 (2010 SG13)",1.252418599632928,.748207822451757,33.82775501630255,253.0161058283879,225.0677834138608,.3153492064034961,2.18948799286236,1.40162703367349,1744,1,82,,,18.3
2439313,63.15883311464787,"439313 (2012 VE82)",2.1087827792026,.5438624510334726,9.935110624061348,110.4627092119303,186.4587664472182,.9618950082082959,3.255670550196905,3.0623580847065,1118,0,79,,,19.5
2439437,65.20282669183797,"439437 (2013 NK4)",1.023099648244789,.5497937333782053,6.5283002129398,33.80376976279033,50.5328567544355,.4606058730183579,1.58559342347122,1.03486835101917,726,1,114,,,18.7
2439877,203.3939069824525,"439877 (1999 XM141)",1.23626764765785,.3693280267425172,21.61925370131235,73.03397133005532,105.7044251277809,.7796793568227627,1.692855938492937,1.37460195909951,5708,0,131,,,19.5
2440212,48.09990519238298,"440212 (2004 OB)",1.68080804097171,.4300988403937351,3.441953290414928,174.5858743758158,223.2271145339243,.9578944516253116,2.403721630318107,2.17914123052396,4734,0,698,,,18.9
2441058,5.779822221525553,"441058 (2007 PH25)",2.540392582353192,.8131053371657827,53.27006020996323,150.2833399699879,331.8265779765597,.4747858151454463,4.605999349560936,4.04910889107168,2994,0,162,,,16.4
2441641,128.0065560402171,"441641 (2008 WZ13)",1.997056627718626,.5608761293776894,8.178213560682391,51.95721630645385,133.6215071505559,.8769552362157418,3.11715801922151,2.82223888850928,2440,0,358,,,18.6
2442037,40.74168269378689,"442037 (2010 PR66)",2.929337464652101,.6863507429921086,17.56663032519398,292.8234292881825,319.4236356115404,.9187845193135116,4.93989040999069,5.01374580137986,1915,0,488,4,0,19.3
2442523,49.61235472750457,"442523 (2011 WU95)",1.666522432168744,.4248626613786436,6.716088127091868,67.72005702441707,242.3689877685074,.9584792763903213,2.374565587947167,2.15141874389085,1229,0,349,,,19.4
2442605,61.91445275949736,"442605 (2012 HY33)",1.996942986626287,.5442638722309144,14.69483199328018,63.70531410589401,270.6767579413888,.9100790641006967,3.083806909151877,2.82199799568004,5112,0,122,,,19.1
2443103,43.36743795324768,"443103 (2013 WT67)",1.034771699625856,.1921036364212034,21.47302447954788,322.7964510396397,98.96459217812748,.8359882932619799,1.233555105989732,1.05262823736716,874,1,378,2,2,18.0
2443104,273.6056232787896,"443104 (2013 XK22)",1.045541267037658,.203370164212387,6.99312634084256,268.393802493367,265.6410176529356,.8329093678693824,1.258173166205934,1.06910403980257,642,1,94,,,24.3
2443806,122.3447063908379,"443806 (1998 FL3)",1.259850608153318,.2478012272422296,26.38636112648694,180.1296192295093,121.3169038089811,.9476580813110569,1.57204313499558,1.41412166918777,6379,0,45,,,22.0
2443880,48.87624695228276,"443880 (2001 UZ16)",1.759078642779603,.4265951020977372,12.68733824008685,323.1993553135584,28.4606564392305,1.008664309565089,2.509492975994116,2.33311467841191,5210,0,265,2,1,19.4
2444004,207.4792558391273,"444004 (2004 AS1)",1.07056646653232,.1744044459290553,17.21564284059757,322.5599462432647,262.0652586321073,.8838549151065239,1.257278017958115,1.10771657952473,4265,0,196,,,20.5
2444193,51.11658254324134,"444193 (2005 SE71)",1.069493465501588,.1945994769136809,24.82900396159524,39.13928276032533,78.20357272857389,.8613705965523789,1.277616334450797,1.10605164344,3762,0,185,,,18.2
2444584,328.244707179028,"444584 (2006 UK)",1.491499603371062,.5386291622107799,4.723703108827759,244.155320452133,252.1505311792863,.6881344215695964,2.294864785172528,1.82155762864149,3256,0,87,,,20.1
2445025,7.962824788332335,"445025 (2008 NS1)",2.421701428211462,.8032269350354093,14.0634180672629,307.8305139092325,208.9861303374485,.4765256124582961,4.366877243964628,3.76867857862923,2666,0,74,,,17.5
2445305,37.27669030225558,"445305 (2010 DM56)",1.305701842528639,.2923259759139742,25.60670024918634,349.6599742581948,48.12269714834765,.9240112771587805,1.687392407898498,1.49201856729185,2237,0,153,,,19.9
2445775,92.76412930643454,"445775 (2011 YA)",2.118163880608553,.7560020073122432,5.256493149680294,340.9675993374116,226.5850191499581,.5168277350521964,3.71950002616491,3.08281553895704,1366,0,423,,,18.6
2445830,30.32629271437446,"445830 (2012 CL19)",1.562044479489246,.4410738039849334,2.864820455551548,128.5783828266115,295.2247412082493,.8730675789272592,2.251021380051233,1.95230783303268,1325,0,107,,,22.2
2445974,143.0380433459862,"445974 (2013 BJ18)",1.477811068389069,.3637017768083986,3.710490836790676,90.85204622701971,159.5745561866074,.9403285570288469,2.015293579749291,1.79653869076941,1023,0,81,,,20.3
2446791,82.48690786196869,"446791 (1998 SJ70)",2.238808133683891,.7048124504039487,7.306174613038296,21.55846695525495,246.8859328271443,.6608682869978566,3.816747980369925,3.34991290849635,6246,0,191,,,18.3
2446833,26.488587186758,"446833 (2001 RB12)",1.052195522385369,.3813455599654057,6.611672832344781,333.25379261,141.6719285288464,.6509454317082279,1.45344561306251,1.0793265897475,5132,0,250,,,21.0
2446862,317.2458394843351,"446862 (2001 VB76)",1.458673711811434,.3483549242090412,4.23807940599584,259.4881135013882,248.4045191427668,.9505375414876412,1.966809882135228,1.76175469088294,5251,0,143,,,20.4
2447221,338.5831195795263,"447221 (2005 UO5)",1.160763799418387,.1501969847373193,19.67890492103215,50.7806502101808,76.29794196893353,.9864205767535106,1.335107022083263,1.25061601350456,3826,0,110,,,20.7
2447755,347.8503443044344,"447755 (2007 JX2)",1.708661803693101,.5266007504296802,4.221882106989004,44.48596691716569,87.75305642530769,.8088792156377831,2.608444391748419,2.23353297655171,3270,0,161,,,19.6
2447903,178.0662406122918,"447903 (2007 XJ20)",1.694177625364905,.5997134990718036,10.63735015008629,56.64203151967841,151.8886935712759,.6781564336081586,2.710198817121651,2.2051930495662,3636,1,91,,,18.5
2448003,149.0009274746524,"448003 (2008 DE)",1.71508785662344,.4137671167673286,14.75670636449735,55.95831716149325,179.140888102629,1.005440899185702,2.424734814061178,2.24614485275957,2801,0,276,,,19.5
2448628,181.8616462382255,"448628 (2010 VF1)",1.244120810634888,.6532623401799399,22.13868815093254,216.3820476595539,334.2671181069812,.4313835384129773,2.056858082856799,1.38772059695812,1780,1,76,,,20.4
2448721,124.6184845297269,"448721 (2011 BN24)",1.54412841821612,.4120396568825702,3.935259038904352,195.7895167244121,61.772223643427,.907886274591724,2.180370561840516,1.91881597716506,1725,0,74,,,20.9
2449089,327.9274140952116,"449089 (2012 SC22)",1.318645235101968,.6319653442567706,12.60534306745111,344.3788333493985,167.4565862016417,.4853071451482024,2.151983325055733,1.51425897694823,1122,1,55,,,20.1
2449107,284.7935669431545,"449107 (2012 VJ82)",1.359154219374944,.3900456692312285,15.72154564909026,257.4732516001786,271.7682925304168,.8290220022903962,1.889286436459492,1.58456956015396,4874,0,192,,,19.7
2450142,30.41916824190984,"450142 (1998 XN2)",1.998948618851942,.5413899360369492,1.78025027371192,255.6940418734376,126.3393605168469,.9167379539505414,3.081159283753343,2.82625047888846,6263,0,393,,,19.8
2450143,65.00115868143679,"450143 (1999 ED5)",1.745767808271661,.4660195490937745,18.18253879088799,5.562125452575573,274.0112510552598,.9322058814384748,2.559329735104849,2.30668304608732,6079,0,78,,,19.6
2450159,4.754400433078025,"450159 (2000 JJ5)",1.910817560061754,.7010679440957999,9.472422749929228,60.10486811198948,50.586423225744,.5712046216871076,3.250430498436401,2.64141742106795,5664,0,135,,,18.9
2450160,354.5080528601314,"450160 (2000 RM12)",2.432030702825184,.6676872512192288,57.26852235499459,354.4264102030531,102.0714548059999,.8081948079750679,4.055866597675301,3.79281606867043,5711,0,543,,,16.6
2450259,333.4374483508328,"450259 (2003 WQ7)",1.800251405448131,.4536642203036939,17.79364753907981,38.67625888036731,100.0812587973653,.9835417552448759,2.616961055651387,2.41550499685684,4398,0,129,,,19.6
2450263,325.9528696942842,"450263 (2003 WD158)",1.426676935624893,.4094379690660391,16.71575964320515,92.29058623838495,102.2579577525613,.8425412285892766,2.01081264266051,1.70410622411736,4456,0,250,,,18.8
2450270,349.3734343551715,"450270 (2004 AE)",1.431962442424119,.3328575995935983,18.72735380542721,307.6117663910921,193.1336994078929,.9553228611306402,1.908602023717597,1.7135849665744,4335,0,72,,,20.7
2450293,89.02449687601008,"450293 (2004 LV3)",1.231360019116571,.2756882832750771,35.33897978179534,273.5042440583305,121.3183336376137,.8918884893527572,1.570831548880384,1.36642492345545,4210,0,263,3,2,18.8
2450894,105.9367178759093,"450894 (2008 BT18)",2.222172363196686,.5931346238584373,8.130915683669512,107.6819578876316,139.2597449096052,.904124994403405,3.540219731989967,3.31264437582312,22132,0,258,2,1,18.3
2451003,344.9427800709469,"451003 (2008 UD1)",1.716439543832385,.4639175637919982,6.475800255005055,154.2459803679927,6.579016138605734,.9201530922614162,2.512725995403354,2.24880070800312,2684,0,108,,,19.5
2451124,42.4093849772477,"451124 (2009 KC3)",3.208726460708958,.6985948343755676,10.0071197797805,340.1027390662607,337.2613047375476,.9671267303334824,5.450326191084434,5.74787408571274,2394,0,433,4,1,18.0
2451157,346.4699281964685,"451157 (2009 SQ104)",1.284908707865459,.2797886759860768,4.018250151664137,56.56015039045865,95.62912476004638,.9254058017288016,1.644411614002117,1.45652053101758,2272,0,340,,,21.0
2451297,132.9073536526454,"451297 (2010 TK54)",1.84044637310586,.4949306078745911,30.80502487306211,28.18279080903623,222.935710465553,.9295531309039899,2.75133961530773,2.49685287992227,1858,1,70,,,19.2
2451370,141.3008658496499,"451370 (2011 AK5)",1.18767362664739,.2307280971746288,5.523008756379434,316.8245259011491,325.6503899519006,.913643950706547,1.461703302588232,1.29435638763045,1769,0,103,1,1,21.5
2452302,350.7140047891601,"452302 (1995 YR1)",1.697770623134639,.8271812251518664,3.569388052868188,107.0997430665935,109.3781880753042,.2934066390632807,3.102134607205998,2.21221190018653,7307,0,152,1,1,20.4
2452313,333.2487868293921,"452313 (1998 XR16)",2.275788224970511,.5786370972122544,20.54106192492244,91.85038181883579,68.15741360240315,.9589327326037456,3.592643717337276,3.43325428932013,6239,0,197,,,18.5
2452334,263.070191676191,"452334 (2001 LB)",1.236107681890828,.1892589125049464,20.79439056591416,80.91910151486633,118.1335884903485,1.00216328627716,1.470052077504497,1.3743351696095,5301,0,147,,,21.0
2452376,19.00010994798998,"452376 (2002 AC5)",1.759134309004315,.4934111714190644,16.54272752749432,82.45354327583483,331.5812835687943,.8911577889150299,2.627110829093601,2.33322542676928,5195,0,93,,,20.0
2452474,343.1407653267217,"452474 (2004 BG11)",1.775963766872319,.4874205008959411,34.12358255478821,108.2376269936286,83.81538846655248,.910322618050371,2.641604915694268,2.36678797391368,4357,0,166,,,18.6
2452639,336.0667162875837,"452639 (2005 UY6)",2.256546607733809,.8702433035778488,12.16947861122907,343.6164306016774,180.7642795158601,.2928020331421508,4.220291182325467,3.38980459736337,3668,1,51,,,18.3
2452807,341.7305008073525,"452807 (2006 KV89)",1.149959351285539,.2727997711098041,3.554326839988148,71.7282197454477,87.77068392784639,.836250703469265,1.463667999101812,1.23319551355663,3467,0,95,,,21.4
2453707,115.8966689489371,"453707 (2010 XY72)",1.133308009287505,.2289192158045562,31.48146304789136,34.44962645257231,307.0280761323659,.8738720285363862,1.392743990038623,1.20650781484424,1803,0,109,,,18.6
2453729,255.8210482324625,"453729 (2011 BO24)",1.380383803791083,.2777209299219835,20.36668374477365,91.50763165726531,178.5769193223448,.9970223301529785,1.763745277429187,1.62183991569306,2918,0,183,,,18.8
2454094,249.0675124741004,"454094 (2013 BZ45)",1.013787691178339,.1441245858265376,11.87205314089362,131.2245754020302,98.75449832054976,.8676759600712191,1.159899422285459,1.02077193998898,1107,0,153,4,1,21.9
2454100,103.6115366130019,"454100 (2013 BO73)",1.331866279749776,.4186294139933265,4.543921450140094,24.82097908094926,298.1211044401256,.7743078795406555,1.889424679958897,1.53708943541242,1046,0,184,,,20.1
2454101,63.20888857911677,"454101 (2013 BP73)",1.327987319377435,.6290098787926571,6.851699903706295,80.1014655364438,251.788219770063,.4926701765776491,2.163304462177222,1.53037934094316,4645,0,97,,,20.4
2455148,276.4947245356716,"455148 (1994 UG)",1.238380649689719,.292477720383207,5.205776932150877,13.68784922108091,225.5322893759576,.876181900301795,1.600579399077642,1.37812762461096,7811,0,277,,,21.1
2455176,306.5475007046913,"455176 (1999 VF22)",1.313037618005074,.7384586710309315,3.906313706320211,3.551570952083496,271.6360627638737,.3434136035994271,2.282661632410721,1.5046100391239,5937,0,131,,,20.6
