,asteroid_full_name,asteroid_id,asteroid_q_function,asteroid_tisserand,cycler_orbit_index,cycler_orbit_q_function,cycler_orbit_tisserand,delta_q_function,delta_tisserand
38727,241370 (2008 LW8),a0241370,0.482729401166,2.86957632554,11,0.135443868916,2.86006511611,0.34728553225,0.00951120943367
39779,       (2009 BE),bK09B00E,0.104427481314,2.8505516506,11,0.135443868916,2.86006511611,0.0310163876019,0.00951346550932
38579, 13651 (1997 BR),a0013651,0.591943535941,2.85054611274,11,0.135443868916,2.86006511611,0.456499667025,0.0095190033674
41412,       (2015 AF44),bK15A44F,0.108497585067,2.85053467657,11,0.135443868916,2.86006511611,0.0269462838489,0.00953043953979
41788,       (2015 XZ1),bK15X01Z,0.528258503839,2.85053006146,11,0.135443868916,2.86006511611,0.392814634923,0.00953505464587
37457,       (2013 VQ4),bK13V04Q,0.931782896102,2.86187455654,10,0.1701329397,2.85225723988,0.761649956402,0.00961731666053
40031,       (2010 GL23),bK10G23L,0.227249162452,2.85044278418,11,0.135443868916,2.86006511611,0.0918052935365,0.00962233192809
40830,       (2013 GC55),bK13G55C,0.195290687844,2.86970662006,11,0.135443868916,2.86006511611,0.0598468189281,0.00964150395543
37827,       (2014 UU116),bK14UB6U,0.246852682696,2.84258729753,10,0.1701329397,2.85225723988,0.0767197429959,0.00966994235271
37458,       (2013 VW4),bK13V04W,0.186167882747,2.86195654906,10,0.1701329397,2.85225723988,0.0160349430464,0.00969930918201
39055,       (2001 ND13),bK01N13D,0.384770123462,2.85033943018,11,0.135443868916,2.86006511611,0.249326254546,0.00972568593138
38823,366733 (2004 BG121),a0366733,0.816316373071,2.86984782184,11,0.135443868916,2.86006511611,0.680872504155,0.00978270573013
37140,       (2012 SZ2),bK12S02Z,1.14302400472,2.86204865254,10,0.1701329397,2.85225723988,0.972891065021,0.00979141266038
35930,       (2006 SC),bK06S00C,0.120497867387,2.84246314732,10,0.1701329397,2.85225723988,0.0496350723134,0.00979409255976
38981,       (1997 GK3),bJ97G03K,0.16674521352,2.86991547675,11,0.135443868916,2.86006511611,0.0313013446037,0.00985036063676
39250,       (2004 VB),bK04V00B,0.126900599031,2.85018780784,11,0.135443868916,2.86006511611,0.00854326988446,0.00987730826553
39529,       (2007 NL1),bK07N01L,0.676355133079,2.85017817398,11,0.135443868916,2.86006511611,0.540911264163,0.00988694213355
35806,       (2005 RD34),bK05R34D,1.38068773055,2.84234044061,10,0.1701329397,2.85225723988,1.21055479085,0.00991679927784
41174,       (2014 JW79),bK14J79W,0.116320415713,2.85014798507,11,0.135443868916,2.86006511611,0.0191234532026,0.00991713103899
40808,       (2013 EH89),bK13E89H,0.17940034651,2.85014751087,11,0.135443868916,2.86006511611,0.043956477594,0.00991760524184
36679,       (2010 VR),bK10V00R,1.00551137257,2.86217956722,10,0.1701329397,2.85225723988,0.83537843287,0.0099223273412
39450,       (2006 UE17),bK06U17E,0.128643615474,2.85013982509,11,0.135443868916,2.86006511611,0.00680025344145,0.00992529101633
32329,       (2005 WC),bK05W00C,0.169436262004,2.78809554227,9,0.324281927812,2.77813056648,0.154845665808,0.00996497578934
37399,       (2013 RO9),bK13R09O,0.349692570278,2.86226326123,10,0.1701329397,2.85225723988,0.179559630578,0.0100060213463
39243,       (2004 TP1),bK04T01P,0.102203136242,2.85004730569,11,0.135443868916,2.86006511611,0.0332407326743,0.0100178104187
41188,       (2014 KU76),bK14K76U,0.23167541885,2.87016447822,11,0.135443868916,2.86006511611,0.0962315499339,0.0100993621126
41004,       (2013 YM70),bK13Y70M,0.611787081862,2.87021663537,11,0.135443868916,2.86006511611,0.476343212946,0.0101515192643
31925,450263 (2003 WD158),a0450263,0.299053937983,2.78829135607,9,0.324281927812,2.77813056648,0.0252279898286,0.0101607895929
36143,       (2008 FE5),bK08F05E,0.138008501075,2.8420952697,10,0.1701329397,2.85225723988,0.0321244386253,0.0101619701842
39839,       (2009 HC21),bK09H21C,1.4111397755,2.87023517126,11,0.135443868916,2.86006511611,1.27569590659,0.0101700551467
35642,       (2003 MS2),bK03M02S,0.936666964396,2.86245653775,10,0.1701329397,2.85225723988,0.766534024695,0.0101992978702
41511,       (2015 FK35),bK15F35K,0.0991929637117,2.84985166528,11,0.135443868916,2.86006511611,0.0362509052042,0.010213450834
35233,264993 (2003 DX10),a0264993,0.101215613074,2.86249394388,10,0.1701329397,2.85225723988,0.068917326626,0.0102367040009
35234,265196 (2004 BW58),a0265196,0.451020932556,2.84199718911,10,0.1701329397,2.85225723988,0.280887992855,0.0102600507765
33974,       (2013 WY67),bK13W67Y,0.434987123189,2.76786233937,9,0.324281927812,2.77813056648,0.110705195377,0.0102682271105
40580,       (2012 GC2),bK12G02C,0.393781771554,2.8497705325,11,0.135443868916,2.86006511611,0.258337902638,0.0102945836139
36101,       (2008 CH1),bK08C01H,0.580093882432,2.84194987483,10,0.1701329397,2.85225723988,0.409960942732,0.0103073650573
32008,       (2000 BO19),bK00B19O,0.220617081308,2.76781911939,9,0.324281927812,2.77813056648,0.103664846504,0.0103114470924
39124,       (2002 XQ40),bK02X40Q,0.103657619471,2.8703970654,11,0.135443868916,2.86006511611,0.0317862494451,0.01033194929
38759,303262 (2004 RJ84),a0303262,0.204857748175,2.84968233018,11,0.135443868916,2.86006511611,0.0694138792595,0.0103827859274
40793,       (2013 ET),bK13E00T,0.161619768964,2.84962083159,11,0.135443868916,2.86006511611,0.0261759000478,0.0104442845147
31777,333480 (2004 TC10),a0333480,0.210099481071,2.76766770987,9,0.324281927812,2.77813056648,0.114182446741,0.010462856609
35891,       (2006 EF1),bK06E01F,0.138627026871,2.84177950842,10,0.1701329397,2.85225723988,0.0315059128296,0.0104777314673
35161,162082 (1998 HL1),a0162082,1.49658537383,2.8627855205,10,0.1701329397,2.85225723988,1.32645243413,0.0105282806198
36708,       (2010 WC3),bK10W03C,0.424194205597,2.86282807846,10,0.1701329397,2.85225723988,0.254061265897,0.0105708385751
32281,       (2005 JB22),bK05J22B,0.692205704245,2.78872173212,9,0.324281927812,2.77813056648,0.367923776433,0.0105911656433
35980,       (2007 BD8),bK07B08D,0.0990076316257,2.86287179507,10,0.1701329397,2.85225723988,0.0711253080747,0.0106145551885
35280,332446 (2008 AF4),a0332446,0.179053317245,2.84159012823,10,0.1701329397,2.85225723988,0.0089203775442,0.0106671116549
37967,       (2015 DY53),bK15D53Y,0.142265529587,2.86294062072,10,0.1701329397,2.85225723988,0.0278674101136,0.010683380836
40728,       (2012 XJ112),bK12XB2J,0.0909079791421,2.87076301403,11,0.135443868916,2.86006511611,0.0445358897738,0.0106978979184
36975,       (2012 AW),bK12A00W,0.330046542783,2.86296228886,10,0.1701329397,2.85225723988,0.159913603083,0.0107050489747
36044,       (2007 TL16),bK07T16L,0.105179803646,2.86297003544,10,0.1701329397,2.85225723988,0.0649531360549,0.01071279556
35332,375657 (2009 CP5),a0375657,0.119479589534,2.86303325446,10,0.1701329397,2.85225723988,0.0506533501666,0.0107760145767
35279,331990 (2005 FD),a0331990,0.0984862373212,2.86304048977,10,0.1701329397,2.85225723988,0.0716467023793,0.0107832498909
35384,423709 (2006 BQ6),a0423709,0.155026966247,2.84137991342,10,0.1701329397,2.85225723988,0.0151059734535,0.0108773264639
38554,       (2016 HA),bK16H00A,0.106572794484,2.8413575547,10,0.1701329397,2.85225723988,0.0635601452169,0.0108996851861
41368,       (2014 WC201),bK14WK1C,0.10458098939,2.84914866495,11,0.135443868916,2.86006511611,0.030862879526,0.0109164511582
41033,       (2014 BX32),bK14B32X,0.163645328209,2.84911995285,11,0.135443868916,2.86006511611,0.028201459293,0.0109451632545
40335,       (2011 FR29),bK11F29R,0.168855726489,2.87101079887,11,0.135443868916,2.86006511611,0.0334118575735,0.0109456827642
38200,       (2015 TK21),bK15T21K,0.090438581261,2.86321157779,10,0.1701329397,2.85225723988,0.0796943584395,0.0109543379023
38235,       (2015 VR1),bK15V01R,0.68815869614,2.84128717472,10,0.1701329397,2.85225723988,0.518025756439,0.0109700651604
37704,       (2014 MY67),bK14M67Y,0.113788975506,2.86323120892,10,0.1701329397,2.85225723988,0.0563439641945,0.0109739690415
37773,       (2014 SQ143),bK14SE3Q,0.147636529982,2.86323634318,10,0.1701329397,2.85225723988,0.0224964097188,0.0109791033007
40543,       (2012 ER3),bK12E03R,0.410926109156,2.84908366986,11,0.135443868916,2.86006511611,0.27548224024,0.0109814462449
41671,       (2015 RE36),bK15R36E,0.0852068069991,2.87104756514,11,0.135443868916,2.86006511611,0.0502370619168,0.0109824490312
41677,       (2015 RK82),bK15R82K,0.160513215872,2.84905214358,11,0.135443868916,2.86006511611,0.0250693469564,0.0110129725332
38698,175706 (1996 FG3),a0175706,0.106877449064,2.87110922299,11,0.135443868916,2.86006511611,0.028566419852,0.0110441068814
41407,       (2015 AO43),bK15A43O,0.182671531546,2.87116104738,11,0.135443868916,2.86006511611,0.0472276626297,0.0110959312697
36070,       (2007 VF189),bK07VI9F,0.117662740575,2.84115642761,10,0.1701329397,2.85225723988,0.0524701991257,0.0111008122778
39802,       (2009 DQ4),bK09D04Q,0.673480094029,2.84893638554,11,0.135443868916,2.86006511611,0.538036225114,0.0111287305653
38556,  1620 Geographos (1951 RA),a0001620,0.118625237324,2.84888488701,11,0.135443868916,2.86006511611,0.0168186315914,0.0111802290983
41089,       (2014 GG49),bK14G49G,0.0915522797433,2.87125786554,11,0.135443868916,2.86006511611,0.0438915891725,0.0111927494279
39825,       (2009 FJ1),bK09F01J,0.173898841427,2.84886312256,11,0.135443868916,2.86006511611,0.0384549725108,0.0112019935448
35400,434196 (2003 HG2),a0434196,1.71052565293,2.86346955962,10,0.1701329397,2.85225723988,1.54039271322,0.0112123197413
39425,       (2006 MB14),bK06M14B,0.696579173403,2.87129435429,11,0.135443868916,2.86006511611,0.561135304487,0.0112292381825
38595, 53550 (2000 BF19),a0053550,0.113210211263,2.87131541739,11,0.135443868916,2.86006511611,0.0222336576531,0.0112503012817
35522,       (2000 RE52),bK00R52E,0.175025366163,2.84097292785,10,0.1701329397,2.85225723988,0.00489242646283,0.0112843120361
39918,       (2009 UU87),bK09U87U,0.707521147055,2.87136183582,11,0.135443868916,2.86006511611,0.57207727814,0.0112967197104
37755,       (2014 RJ),bK14R00J,1.78647449405,2.86355890608,10,0.1701329397,2.85225723988,1.61634155435,0.0113016661945
40927,       (2013 SG25),bK13S25G,0.678641485314,2.87140651307,11,0.135443868916,2.86006511611,0.543197616398,0.0113413969614
36850,       (2011 HC36),bK11H36C,0.522402485588,2.86362106412,10,0.1701329397,2.85225723988,0.352269545888,0.0113638242414
36801,       (2011 EW4),bK11E04W,0.102564490613,2.86363073418,10,0.1701329397,2.85225723988,0.0675684490877,0.0113734943008
36212,       (2008 TP26),bK08T26P,0.132905944516,2.86363685645,10,0.1701329397,2.85225723988,0.0372269951843,0.0113796165672
35625,       (2003 AB23),bK03A23B,0.252585312509,2.84080186792,10,0.1701329397,2.85225723988,0.0824523728089,0.0114553719629
37008,       (2012 CO36),bK12C36O,0.140636310982,2.86371299851,10,0.1701329397,2.85225723988,0.0294966287189,0.0114557586246
40202,       (2010 VJ139),bK10VD9J,0.171202545578,2.8715238273,11,0.135443868916,2.86006511611,0.0357586766621,0.0114587111882
35066,  7350 (1993 VA),a0007350,0.223041410759,2.8637457817,10,0.1701329397,2.85225723988,0.052908471059,0.0114885418133
35895,       (2006 FW),bK06F00W,0.573338600392,2.84070853415,10,0.1701329397,2.85225723988,0.403205660691,0.0115487057303
41185,       (2014 KZ45),bK14K45Z,0.337286588406,2.84851112868,11,0.135443868916,2.86006511611,0.20184271949,0.011553987434
